Test temp,YS,Solidus temperature,W,Nb,Hf,Mo,Re,Zr,Ta,Ti,C,Y,Al,Si,V,Cr,YS_Class
2199.816667,60.81164936,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709317e-06,0.0899441223280224,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.612897747790228e-06,0.0,0
2477.5944440000003,47.78058164,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709317e-06,0.0899441223280224,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.612897747790228e-06,0.0,0
1644.2611109999998,272.3424206,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.921793390631644e-06,0.2376659212568029,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.619761409285284e-06,0.0,0
1922.038889,173.0580951,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.921793390631644e-06,0.2376659212568029,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.619761409285284e-06,0.0,0
2199.816667,96.52642756,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.921793390631644e-06,0.2376659212568029,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.619761409285284e-06,0.0,0
2477.5944440000003,43.50583985,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.921793390631644e-06,0.2376659212568029,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.619761409285284e-06,0.0,0
1922.038889,229.5950027,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
2199.816667,33.09477516,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
2477.5944440000003,33.09477516,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
1644.2611109999998,96.52642756,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
1922.038889,64.81060136,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
2199.816667,43.4368924,3678.80297,0.990080065663276,1.978948171327004e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343,2.015444519047747e-06,1.0160766227579547e-06,3.840995065611208e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0,0
1922.038889,243.3844923,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
2199.816667,67.56849929,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
2477.5944440000003,39.30004551,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
1644.2611109999998,101.3527489,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
1922.038889,67.56849929,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
2199.816667,55.36480095,3664.57714,0.9802037574244844,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.0197500939483386,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.068258581318492e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0,0
1644.2611109999998,373.6951695,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
1922.038889,244.0739668,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
2199.816667,44.81584137,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
1644.2611109999998,99.97379997,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
1922.038889,75.84219308,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
2199.816667,43.16110261,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
2477.5944440000003,29.23371806,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
2199.816667,38.95530826,3650.82516,0.9703249374307252,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.0296289080738096,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0,0
1644.2611109999998,459.8794799,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,1
1922.038889,322.6740578,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
1644.2611109999998,147.5475393,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
1922.038889,137.205422,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
2199.816667,49.64216274,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
2477.5944440000003,25.92424054,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
2199.816667,44.74689392,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.917173442217088e-06,0.050382597758501,2.016495568937228e-06,1.01660650448477e-06,3.842998136100647e-06,1.531536023484553e-05,2.069074102331057e-06,6.817727920587836e-06,6.549742457165784e-06,3.611059583654381e-06,0.0,0
2199.816667,121.3475089,3601.72563,0.9327624973461816,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.0671913258452412,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187614e-06,0.0,0
1922.038889,177.194942,3601.72563,0.9327624973461816,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.0671913258452412,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187614e-06,0.0,0
2199.816667,105.4895958,3601.72563,0.9327624973461816,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.0671913258452412,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187614e-06,0.0,0
1644.2611109999998,334.395124,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731325e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0,0
1644.2611109999998,279.9266399,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731325e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0,0
1922.038889,185.4686358,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731325e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0,0
2199.816667,86.8737848,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731325e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0,0
298.15,811.511466,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580432,5.127328348088472e-07,0.0026164836822341,0.0063316205509288,1.9945775371602778e-06,0.0119233756104301,1.0738825732080734e-06,3.538509903799445e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0,1
1588.705556,364.0425268,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580432,5.127328348088472e-07,0.0026164836822341,0.0063316205509288,1.9945775371602778e-06,0.0119233756104301,1.0738825732080734e-06,3.538509903799445e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0,0
1922.038889,100.6632745,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580432,5.127328348088472e-07,0.0026164836822341,0.0063316205509288,1.9945775371602778e-06,0.0119233756104301,1.0738825732080734e-06,3.538509903799445e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0,0
298.15,859.7746797,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580432,5.127328348088472e-07,0.0026164836822341,0.0063316205509288,1.9945775371602778e-06,0.0119233756104301,1.0738825732080734e-06,3.538509903799445e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0,1
298.15,734.9797984,2745.58603,0.0984073517426501,1.947251366845723e-06,0.0253392452579539,1.885482808167672e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.779473863908081e-06,0.0015062199270975,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417477e-06,0.0,1
1588.705556,334.395124,2745.58603,0.0984073517426501,1.947251366845723e-06,0.0253392452579539,1.885482808167672e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.779473863908081e-06,0.0015062199270975,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417477e-06,0.0,0
1922.038889,139.96332,2745.58603,0.0984073517426501,1.947251366845723e-06,0.0253392452579539,1.885482808167672e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.779473863908081e-06,0.0015062199270975,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417477e-06,0.0,0
298.15,755.6640329,2745.58603,0.0984073517426501,1.947251366845723e-06,0.0253392452579539,1.885482808167672e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.779473863908081e-06,0.0015062199270975,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417477e-06,0.0,1
298.15,661.8955032,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
1588.705556,228.2160537,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,0
1922.038889,145.4791158,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,0
298.15,694.3008039,3067.1394,0.0788162397616598,1.949486342835597e-06,0.0202946628911753,1.8876468887159376e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227565e-05,2.037208113665121e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0,1
298.15,697.0587019,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,1
1588.705556,239.2476454,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,0
1922.038889,113.7632896,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,0
298.15,778.4166908,3189.9967,0.0985785191075857,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132827,3.786047789236545e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.71669431189176e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0,1
298.15,708.7797681,3207.18811,0.0690309121425971,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696217e-06,0.0292086062936756,1.9873596685544945e-06,0.901715983712048,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0,1
1588.705556,178.573891,3207.18811,0.0690309121425971,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696217e-06,0.0292086062936756,1.9873596685544945e-06,0.901715983712048,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0,0
1922.038889,126.1738303,3207.18811,0.0690309121425971,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696217e-06,0.0292086062936756,1.9873596685544945e-06,0.901715983712048,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0,0
298.15,740.4955943,3207.18811,0.0690309121425971,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696217e-06,0.0292086062936756,1.9873596685544945e-06,0.901715983712048,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0,1
1922.038889,359.9056799,3335.48572,0.9917830604385698,1.9727849592389723e-06,0.005134301895942,1.910206452124445e-06,9.843040760086385e-07,2.009167643178774e-06,1.0129121660963394e-06,3.829032717348914e-06,0.0030519408722228,2.0615551066812867e-06,6.792952362033183e-06,6.525940755241689e-06,3.597937027400852e-06,0.0,0
1644.2611109999998,482.6321378,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,1
1922.038889,413.6846895,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,1
2199.816667,220.6318344,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,0
1644.2611109999998,212.3581406,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,0
1922.038889,250.9687116,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,0
2199.816667,140.6527944,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,0
2199.816667,165.4738758,3474.90233,0.950272782391381,1.977043044285809e-06,0.0044250301030854,1.914329466897073e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604375e-06,3.8372973520123305e-06,0.0013763376997243,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.605702862082472e-06,0.0,0
1922.038889,418.5110109,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,1
2199.816667,284.7529613,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
2427.5944440000003,69.63692274,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
1644.2611109999998,170.9896717,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
1922.038889,226.8371048,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
2199.816667,122.7264579,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
2199.816667,107.5580193,2971.19493,0.9526097050171756,1.9657835791742983e-06,0.0021487537454731,1.90342716211076e-06,0.0377612157108718,2.0020371415913294e-06,1.0093173581504651e-06,3.815443545752344e-06,0.0074507184864056,2.054238682882256e-06,6.768844290332267e-06,6.50278030316453e-06,3.5851680104537054e-06,0.0,0
1644.2611109999998,437.8162964,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,1
1922.038889,405.4109957,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,1
2199.816667,342.6688178,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,0
1644.2611109999998,246.8318648,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,0
2199.816667,174.4370441,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,0
2199.816667,215.1160386,2995.02721,0.94872336493484,1.964586285734677e-06,0.0075671871815725,1.9022678478921776e-06,0.0357777897726282,2.0008177673118307e-06,1.0087026164951724e-06,3.813119685905832e-06,0.0079020691035494,2.052987514379025e-06,6.764721612256974e-06,6.4988196758204215e-06,3.5829844037818767e-06,0.0,0
1644.2611109999998,529.5164026,2888.52962,0.9438327950273072,1.9460684610476983e-06,0.0026336806401764,1.8843374252017997e-06,0.0354405549850763,1.9819584314227905e-06,9.991947733685115e-07,3.7771779294318143e-06,0.0180636592405074,2.0336364361637915e-06,6.7009586053676415e-06,6.437563011095143e-06,3.549211859645135e-06,0.0,1
1922.038889,335.774073,2888.52962,0.9438327950273072,1.9460684610476983e-06,0.0026336806401764,1.8843374252017997e-06,0.0354405549850763,1.9819584314227905e-06,9.991947733685115e-07,3.7771779294318143e-06,0.0180636592405074,2.0336364361637915e-06,6.7009586053676415e-06,6.437563011095143e-06,3.549211859645135e-06,0.0,0
2199.816667,197.189702,2888.52962,0.9438327950273072,1.9460684610476983e-06,0.0026336806401764,1.8843374252017997e-06,0.0354405549850763,1.9819584314227905e-06,9.991947733685115e-07,3.7771779294318143e-06,0.0180636592405074,2.0336364361637915e-06,6.7009586053676415e-06,6.437563011095143e-06,3.549211859645135e-06,0.0,0
